jenis_ikan,nama_ikan,tahun,bulan,total_kg_x,tanggal,no,lokasi,total_kg_y,jenis_alat_tangkap
Pelagis Kecil,Layang,2021,7,39500,2021-01-07,23,Bayah,4988.0,Pukat Cicin Grup
Pelagis Kecil,Layang,2021,7,39500,2021-01-07,23,Bayah,4988.0,Payang
Pelagis Kecil,Layang,2021,7,39500,2021-01-07,23,Pulomanuk,1207.0,Pukat Cicin Grup
Pelagis Kecil,Layang,2021,7,39500,2021-01-07,23,Pulomanuk,1207.0,Payang
Pelagis Kecil,Layang,2021,7,39500,2021-01-07,23,Sawarna,777.0,Pukat Cicin Grup
Pelagis Kecil,Layang,2021,7,39500,2021-01-07,23,Sawarna,777.0,Payang
Pelagis Kecil,Layang,2021,7,39500,2021-01-07,23,Citarate,413.0,Pukat Cicin Grup
Pelagis Kecil,Layang,2021,7,39500,2021-01-07,23,Citarate,413.0,Payang
Pelagis Kecil,Layang,2021,7,39500,2021-01-07,23,Cibareno,620.0,Pukat Cicin Grup
Pelagis Kecil,Layang,2021,7,39500,2021-01-07,23,Cibareno,620.0,Payang
Demersal,Tambakan,2021,7,425,2021-01-07,,Unknown,0.0,Unknown
Pelagis Kecil,Tembang,2021,7,195,2021-01-07,,Unknown,0.0,Pukat Cicin Grup
Pelagis Kecil,Tembang,2021,7,195,2021-01-07,,Unknown,0.0,Payang
Pelagis Besar,Tenggiri,2021,7,2725,2021-01-07,40,Binuangeun,5563.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2021,7,2725,2021-01-07,40,Binuangeun,5563.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2021,7,2725,2021-01-07,40,Binuangeun,5563.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2021,7,2725,2021-01-07,40,Tanjungpanto,45.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2021,7,2725,2021-01-07,40,Tanjungpanto,45.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2021,7,2725,2021-01-07,40,Tanjungpanto,45.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2021,7,2725,2021-01-07,40,Sukahujan,101.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2021,7,2725,2021-01-07,40,Sukahujan,101.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2021,7,2725,2021-01-07,40,Sukahujan,101.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2021,7,2725,2021-01-07,40,Cipunaga,167.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2021,7,2725,2021-01-07,40,Cipunaga,167.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2021,7,2725,2021-01-07,40,Cipunaga,167.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2021,7,2725,2021-01-07,40,Panyaungan,135.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2021,7,2725,2021-01-07,40,Panyaungan,135.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2021,7,2725,2021-01-07,40,Panyaungan,135.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2021,7,2725,2021-01-07,40,Situregen,153.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2021,7,2725,2021-01-07,40,Situregen,153.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2021,7,2725,2021-01-07,40,Situregen,153.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2021,7,2725,2021-01-07,40,Bayah,949.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2021,7,2725,2021-01-07,40,Bayah,949.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2021,7,2725,2021-01-07,40,Bayah,949.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2021,7,2725,2021-01-07,40,Pulomanuk,263.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2021,7,2725,2021-01-07,40,Pulomanuk,263.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2021,7,2725,2021-01-07,40,Pulomanuk,263.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2021,7,2725,2021-01-07,40,Sawarna,167.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2021,7,2725,2021-01-07,40,Sawarna,167.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2021,7,2725,2021-01-07,40,Sawarna,167.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2021,7,2725,2021-01-07,40,Citarate,91.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2021,7,2725,2021-01-07,40,Citarate,91.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2021,7,2725,2021-01-07,40,Citarate,91.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2021,7,2725,2021-01-07,40,Cibareno,137.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2021,7,2725,2021-01-07,40,Cibareno,137.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2021,7,2725,2021-01-07,40,Cibareno,137.0,Rawai Tuna (Tuna Longline)
Pelagis Kecil,Tetengkek,2021,7,6625,2021-01-07,,Unknown,0.0,Unknown
Pelagis Besar,Tongkol,2021,7,31175,2021-01-07,43,Binuangeun,22044.0,Unknown
Pelagis Besar,Tongkol,2021,7,31175,2021-01-07,43,Tanjungpanto,267.0,Unknown
Pelagis Besar,Tongkol,2021,7,31175,2021-01-07,43,Sukahujan,593.0,Unknown
Pelagis Besar,Tongkol,2021,7,31175,2021-01-07,43,Cipunaga,988.0,Unknown
Pelagis Besar,Tongkol,2021,7,31175,2021-01-07,43,Panyaungan,800.0,Unknown
Pelagis Besar,Tongkol,2021,7,31175,2021-01-07,43,Situregen,908.0,Unknown
Pelagis Besar,Tongkol,2021,7,31175,2021-01-07,43,Bayah,13244.0,Unknown
Pelagis Besar,Tongkol,2021,7,31175,2021-01-07,43,Pulomanuk,1577.0,Unknown
Pelagis Besar,Tongkol,2021,7,31175,2021-01-07,43,Sawarna,987.0,Unknown
Pelagis Besar,Tongkol,2021,7,31175,2021-01-07,43,Citarate,551.0,Unknown
Pelagis Besar,Tongkol,2021,7,31175,2021-01-07,43,Cibareno,827.0,Unknown
Pelagis Besar,Tuna Sirip Kuning,2021,7,225150,2021-01-07,49,Binuangeun,875087.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2021,7,225150,2021-01-07,49,Binuangeun,875087.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2021,7,225150,2021-01-07,49,Binuangeun,875087.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2021,7,225150,2021-01-07,49,Tanjungpanto,500.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2021,7,225150,2021-01-07,49,Tanjungpanto,500.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2021,7,225150,2021-01-07,49,Tanjungpanto,500.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2021,7,225150,2021-01-07,49,Sukahujan,1112.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2021,7,225150,2021-01-07,49,Sukahujan,1112.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2021,7,225150,2021-01-07,49,Sukahujan,1112.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2021,7,225150,2021-01-07,49,Cipunaga,1853.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2021,7,225150,2021-01-07,49,Cipunaga,1853.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2021,7,225150,2021-01-07,49,Cipunaga,1853.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2021,7,225150,2021-01-07,49,Panyaungan,1501.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2021,7,225150,2021-01-07,49,Panyaungan,1501.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2021,7,225150,2021-01-07,49,Panyaungan,1501.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2021,7,225150,2021-01-07,49,Situregen,1705.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2021,7,225150,2021-01-07,49,Situregen,1705.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2021,7,225150,2021-01-07,49,Situregen,1705.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2021,7,225150,2021-01-07,49,Bayah,9637.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2021,7,225150,2021-01-07,49,Bayah,9637.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2021,7,225150,2021-01-07,49,Bayah,9637.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2021,7,225150,2021-01-07,49,Pulomanuk,2965.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2021,7,225150,2021-01-07,49,Pulomanuk,2965.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2021,7,225150,2021-01-07,49,Pulomanuk,2965.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2021,7,225150,2021-01-07,49,Sawarna,1853.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2021,7,225150,2021-01-07,49,Sawarna,1853.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2021,7,225150,2021-01-07,49,Sawarna,1853.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2021,7,225150,2021-01-07,49,Citarate,1038.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2021,7,225150,2021-01-07,49,Citarate,1038.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2021,7,225150,2021-01-07,49,Citarate,1038.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2021,7,225150,2021-01-07,49,Cibareno,1557.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2021,7,225150,2021-01-07,49,Cibareno,1557.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2021,7,225150,2021-01-07,49,Cibareno,1557.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Mata Besar,2021,7,1050,2021-01-07,48,Binuangeun,31973.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Mata Besar,2021,7,1050,2021-01-07,48,Binuangeun,31973.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Mata Besar,2021,7,1050,2021-01-07,48,Binuangeun,31973.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Mata Besar,2021,7,1050,2021-01-07,48,Tanjungpanto,7.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Mata Besar,2021,7,1050,2021-01-07,48,Tanjungpanto,7.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Mata Besar,2021,7,1050,2021-01-07,48,Tanjungpanto,7.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Mata Besar,2021,7,1050,2021-01-07,48,Sukahujan,16.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Mata Besar,2021,7,1050,2021-01-07,48,Sukahujan,16.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Mata Besar,2021,7,1050,2021-01-07,48,Sukahujan,16.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Mata Besar,2021,7,1050,2021-01-07,48,Cipunaga,27.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Mata Besar,2021,7,1050,2021-01-07,48,Cipunaga,27.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Mata Besar,2021,7,1050,2021-01-07,48,Cipunaga,27.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Mata Besar,2021,7,1050,2021-01-07,48,Panyaungan,22.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Mata Besar,2021,7,1050,2021-01-07,48,Panyaungan,22.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Mata Besar,2021,7,1050,2021-01-07,48,Panyaungan,22.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Mata Besar,2021,7,1050,2021-01-07,48,Situregen,25.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Mata Besar,2021,7,1050,2021-01-07,48,Situregen,25.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Mata Besar,2021,7,1050,2021-01-07,48,Situregen,25.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Mata Besar,2021,7,1050,2021-01-07,48,Bayah,140.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Mata Besar,2021,7,1050,2021-01-07,48,Bayah,140.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Mata Besar,2021,7,1050,2021-01-07,48,Bayah,140.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Mata Besar,2021,7,1050,2021-01-07,48,Pulomanuk,43.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Mata Besar,2021,7,1050,2021-01-07,48,Pulomanuk,43.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Mata Besar,2021,7,1050,2021-01-07,48,Pulomanuk,43.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Mata Besar,2021,7,1050,2021-01-07,48,Sawarna,27.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Mata Besar,2021,7,1050,2021-01-07,48,Sawarna,27.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Mata Besar,2021,7,1050,2021-01-07,48,Sawarna,27.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Mata Besar,2021,7,1050,2021-01-07,48,Citarate,15.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Mata Besar,2021,7,1050,2021-01-07,48,Citarate,15.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Mata Besar,2021,7,1050,2021-01-07,48,Citarate,15.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Mata Besar,2021,7,1050,2021-01-07,48,Cibareno,23.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Mata Besar,2021,7,1050,2021-01-07,48,Cibareno,23.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Mata Besar,2021,7,1050,2021-01-07,48,Cibareno,23.0,Rawai Tuna (Tuna Longline)
Pelagis Kecil,Teri,2021,7,0,2021-01-07,,Unknown,0.0,Unknown
Pelagis Kecil,Selar,2021,7,4000,2021-01-07,,Unknown,0.0,Pukat Cicin Grup
Pelagis Kecil,Selar,2021,7,4000,2021-01-07,,Unknown,0.0,Payang
Pelagis Kecil,Laosan,2021,7,5000,2021-01-07,,Unknown,0.0,Unknown
Karang (Reef-Associated),kuwe,2021,7,4500,2021-01-07,,Unknown,0.0,Unknown
Demersal,Kuniran/biji nangka,2021,7,500,2021-01-07,,Unknown,0.0,Unknown
Pelagis Besar,Alu Alu/baracuda,2021,7,446,2021-01-07,,Unknown,0.0,Unknown
Karang (Reef-Associated),Ayam ayam,2021,7,3250,2021-01-07,,Unknown,0.0,Unknown
Pelagis Besar,Bawal laut,2021,7,225,2021-01-07,,Unknown,0.0,Unknown
Pelagis Kecil,Bentong,2021,7,7250,2021-01-07,,Unknown,0.0,Unknown
Pelagis Besar,Cakalang,2021,7,198500,2021-01-07,3,Binuangeun,1890595.0,Unknown
Pelagis Besar,Cakalang,2021,7,198500,2021-01-07,3,Tanjungpanto,1826.0,Unknown
Pelagis Besar,Cakalang,2021,7,198500,2021-01-07,3,Sukahujan,4074.0,Unknown
Pelagis Besar,Cakalang,2021,7,198500,2021-01-07,3,Cipunaga,6742.0,Unknown
Pelagis Besar,Cakalang,2021,7,198500,2021-01-07,3,Panyaungan,5478.0,Unknown
Pelagis Besar,Cakalang,2021,7,198500,2021-01-07,3,Situregen,6180.0,Unknown
Pelagis Besar,Cakalang,2021,7,198500,2021-01-07,3,Bayah,37946.0,Unknown
Pelagis Besar,Cakalang,2021,7,198500,2021-01-07,3,Pulomanuk,10674.0,Unknown
Pelagis Besar,Cakalang,2021,7,198500,2021-01-07,3,Sawarna,6742.0,Unknown
Pelagis Besar,Cakalang,2021,7,198500,2021-01-07,3,Citarate,3708.0,Unknown
Pelagis Besar,Cakalang,2021,7,198500,2021-01-07,3,Cibareno,5562.0,Unknown
Demersal,Cucut,2021,7,120,2021-01-07,,Unknown,0.0,Unknown
Pelagis Kecil,Ekor kuning/Pisang-pisang/sunglir/salem,2021,7,23875,2021-01-07,,Unknown,0.0,Unknown
Demersal,Golok golok,2021,7,750,2021-01-07,,Unknown,0.0,Unknown
Demersal,Kurisi,2021,7,1000,2021-01-07,19,Binuangeun,35418.0,Unknown
Demersal,Kurisi,2021,7,1000,2021-01-07,19,Tanjungpanto,514.0,Unknown
Demersal,Kurisi,2021,7,1000,2021-01-07,19,Sukahujan,1143.0,Unknown
Demersal,Kurisi,2021,7,1000,2021-01-07,19,Cipunaga,1904.0,Unknown
Demersal,Kurisi,2021,7,1000,2021-01-07,19,Panyaungan,1543.0,Unknown
Demersal,Kurisi,2021,7,1000,2021-01-07,19,Situregen,1752.0,Unknown
Demersal,Kurisi,2021,7,1000,2021-01-07,19,Bayah,26442.0,Unknown
Demersal,Kurisi,2021,7,1000,2021-01-07,19,Pulomanuk,3045.0,Unknown
Demersal,Kurisi,2021,7,1000,2021-01-07,19,Sawarna,1903.0,Unknown
Demersal,Kurisi,2021,7,1000,2021-01-07,19,Citarate,1065.0,Unknown
Demersal,Kurisi,2021,7,1000,2021-01-07,19,Cibareno,1598.0,Unknown
Pelagis Besar,ikan pedang,2021,7,1600,2021-01-07,,Unknown,0.0,Unknown
Demersal,Ikan sebelah,2021,7,525,2021-01-07,,Unknown,0.0,Unknown
Pelagis Kecil,Japuh,2021,7,233,2021-01-07,,Unknown,0.0,Unknown
Karang (Reef-Associated),Jenaha,2021,7,1000,2021-01-07,,Unknown,0.0,Unknown
Karang (Reef-Associated),Kakap Merah,2021,7,975,2021-01-07,,Unknown,0.0,Unknown
Pelagis Kecil,Kapas kapas,2021,7,2250,2021-01-07,,Unknown,0.0,Unknown
Pelagis Kecil,Kembung,2021,7,10500,2021-01-07,,Unknown,0.0,Pukat Cicin Grup
Pelagis Kecil,Kembung,2021,7,10500,2021-01-07,,Unknown,0.0,Payang
Karang (Reef-Associated),Kerapu,2021,7,375,2021-01-07,17,Binuangeun,5807.0,Unknown
Karang (Reef-Associated),Kerapu,2021,7,375,2021-01-07,17,Tanjungpanto,84.0,Unknown
Karang (Reef-Associated),Kerapu,2021,7,375,2021-01-07,17,Sukahujan,188.0,Unknown
Karang (Reef-Associated),Kerapu,2021,7,375,2021-01-07,17,Cipunaga,313.0,Unknown
Karang (Reef-Associated),Kerapu,2021,7,375,2021-01-07,17,Panyaungan,253.0,Unknown
Karang (Reef-Associated),Kerapu,2021,7,375,2021-01-07,17,Situregen,288.0,Unknown
Karang (Reef-Associated),Kerapu,2021,7,375,2021-01-07,17,Bayah,4349.0,Unknown
Karang (Reef-Associated),Kerapu,2021,7,375,2021-01-07,17,Pulomanuk,500.0,Unknown
Karang (Reef-Associated),Kerapu,2021,7,375,2021-01-07,17,Sawarna,313.0,Unknown
Karang (Reef-Associated),Kerapu,2021,7,375,2021-01-07,17,Citarate,175.0,Unknown
Karang (Reef-Associated),Kerapu,2021,7,375,2021-01-07,17,Cibareno,263.0,Unknown
Demersal,Gulamah/Tigawaja/Samgeh,2021,7,3250,2021-01-07,,Unknown,0.0,Unknown
Pelagis Kecil,Peperek,2021,8,1750,2021-01-08,,Unknown,0.0,Unknown
Demersal,Pari,2021,8,650,2021-01-08,,Unknown,0.0,Unknown
Pelagis Kecil,Layur,2021,8,19325,2021-01-08,,Unknown,0.0,Unknown
Demersal,Manyung,2021,8,445,2021-01-08,28,Binuangeun,8010.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2021,8,445,2021-01-08,28,Tanjungpanto,129.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2021,8,445,2021-01-08,28,Sukahujan,286.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2021,8,445,2021-01-08,28,Cipunaga,477.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2021,8,445,2021-01-08,28,Panyaungan,386.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2021,8,445,2021-01-08,28,Situregen,439.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2021,8,445,2021-01-08,28,Bayah,7438.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2021,8,445,2021-01-08,28,Pulomanuk,763.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2021,8,445,2021-01-08,28,Sawarna,477.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2021,8,445,2021-01-08,28,Citarate,267.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2021,8,445,2021-01-08,28,Cibareno,400.0,Rawai Dasar (Bottom Longline)
Pelagis Besar,Lemadang,2021,8,14500,2021-01-08,26,Binuangeun,138782.0,Unknown
Pelagis Besar,Lemadang,2021,8,14500,2021-01-08,26,Tanjungpanto,1275.0,Unknown
Pelagis Besar,Lemadang,2021,8,14500,2021-01-08,26,Sukahujan,2853.0,Unknown
Pelagis Besar,Lemadang,2021,8,14500,2021-01-08,26,Cipunaga,4694.0,Unknown
Pelagis Besar,Lemadang,2021,8,14500,2021-01-08,26,Panyaungan,3824.0,Unknown
Pelagis Besar,Lemadang,2021,8,14500,2021-01-08,26,Situregen,4290.0,Unknown
Pelagis Besar,Lemadang,2021,8,14500,2021-01-08,26,Bayah,28098.0,Unknown
Pelagis Besar,Lemadang,2021,8,14500,2021-01-08,26,Pulomanuk,7366.0,Unknown
Pelagis Besar,Lemadang,2021,8,14500,2021-01-08,26,Sawarna,4694.0,Unknown
Pelagis Besar,Lemadang,2021,8,14500,2021-01-08,26,Citarate,2542.0,Unknown
Pelagis Besar,Lemadang,2021,8,14500,2021-01-08,26,Cibareno,3813.0,Unknown
Pelagis Besar,Swanggi,2021,8,100,2021-01-08,,Unknown,0.0,Unknown
Pelagis Besar,Marlin,2021,8,9000,2021-01-08,29,Binuangeun,15870.0,Unknown
Pelagis Besar,Marlin,2021,8,9000,2021-01-08,29,Tanjungpanto,98.0,Unknown
Pelagis Besar,Marlin,2021,8,9000,2021-01-08,29,Sukahujan,219.0,Unknown
Pelagis Besar,Marlin,2021,8,9000,2021-01-08,29,Cipunaga,364.0,Unknown
Pelagis Besar,Marlin,2021,8,9000,2021-01-08,29,Panyaungan,295.0,Unknown
Pelagis Besar,Marlin,2021,8,9000,2021-01-08,29,Situregen,335.0,Unknown
Pelagis Besar,Marlin,2021,8,9000,2021-01-08,29,Bayah,1894.0,Unknown
Pelagis Besar,Marlin,2021,8,9000,2021-01-08,29,Pulomanuk,583.0,Unknown
Pelagis Besar,Marlin,2021,8,9000,2021-01-08,29,Sawarna,364.0,Unknown
Pelagis Besar,Marlin,2021,8,9000,2021-01-08,29,Citarate,204.0,Unknown
Pelagis Besar,Marlin,2021,8,9000,2021-01-08,29,Cibareno,306.0,Unknown
Pelagis Kecil,Selar,2021,8,2250,2021-01-08,,Unknown,0.0,Pukat Cicin Grup
Pelagis Kecil,Selar,2021,8,2250,2021-01-08,,Unknown,0.0,Payang
Pelagis Besar,Tongkol,2021,8,9025,2021-01-08,43,Binuangeun,22044.0,Unknown
Pelagis Besar,Tongkol,2021,8,9025,2021-01-08,43,Tanjungpanto,267.0,Unknown
Pelagis Besar,Tongkol,2021,8,9025,2021-01-08,43,Sukahujan,593.0,Unknown
Pelagis Besar,Tongkol,2021,8,9025,2021-01-08,43,Cipunaga,988.0,Unknown
Pelagis Besar,Tongkol,2021,8,9025,2021-01-08,43,Panyaungan,800.0,Unknown
Pelagis Besar,Tongkol,2021,8,9025,2021-01-08,43,Situregen,908.0,Unknown
Pelagis Besar,Tongkol,2021,8,9025,2021-01-08,43,Bayah,13244.0,Unknown
Pelagis Besar,Tongkol,2021,8,9025,2021-01-08,43,Pulomanuk,1577.0,Unknown
Pelagis Besar,Tongkol,2021,8,9025,2021-01-08,43,Sawarna,987.0,Unknown
Pelagis Besar,Tongkol,2021,8,9025,2021-01-08,43,Citarate,551.0,Unknown
Pelagis Besar,Tongkol,2021,8,9025,2021-01-08,43,Cibareno,827.0,Unknown
Pelagis Kecil,Tembang,2021,8,196,2021-01-08,,Unknown,0.0,Pukat Cicin Grup
Pelagis Kecil,Tembang,2021,8,196,2021-01-08,,Unknown,0.0,Payang
Pelagis Besar,Tenggiri,2021,8,1975,2021-01-08,40,Binuangeun,5563.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2021,8,1975,2021-01-08,40,Binuangeun,5563.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2021,8,1975,2021-01-08,40,Binuangeun,5563.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2021,8,1975,2021-01-08,40,Tanjungpanto,45.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2021,8,1975,2021-01-08,40,Tanjungpanto,45.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2021,8,1975,2021-01-08,40,Tanjungpanto,45.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2021,8,1975,2021-01-08,40,Sukahujan,101.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2021,8,1975,2021-01-08,40,Sukahujan,101.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2021,8,1975,2021-01-08,40,Sukahujan,101.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2021,8,1975,2021-01-08,40,Cipunaga,167.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2021,8,1975,2021-01-08,40,Cipunaga,167.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2021,8,1975,2021-01-08,40,Cipunaga,167.0,Rawai Tuna (Tuna Longline)
